gender,partner,dependents,phoneservice,multiplelines,internetservice,onlinesecurity,onlinebackup,deviceprotection,techsupport,streamingtv,streamingmovies,contract,paperlessbilling,paymentmethod,seniorcitizen,tenure,monthlycharges,totalcharges,totchg_per_tenure
0,1,1,1,0,0,2,0,0,2,2,2,2,0,1,-0.4270691509597626,1.5333957466800183,0.3588022040889691,1.400573649890812,0.43634991040062804
0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,2.341541171383314,-0.9569126592467895,0.36382015391612665,-0.727239900910422,0.20824001453844337
1,0,1,1,0,0,2,2,0,2,0,0,1,0,1,-0.4270691509597626,0.8393753712577932,-0.05936028150747543,0.505959778213832,-0.001362627962980659
0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,-0.4270691509597626,-0.42619119568861735,-0.4959219164701639,-0.5447710292266223,-0.5611619953646927
0,1,0,1,2,1,0,0,2,0,2,2,0,0,2,2.341541171383314,0.5944270034617136,1.1733827260308438,1.0944789593982869,1.2118697637809592
1,1,0,1,0,1,0,2,2,2,2,2,2,1,2,-0.4270691509597626,1.5742204746460315,1.3590468696356652,2.222381710383378,1.268281026231957
1,0,0,1,2,1,0,2,0,2,2,2,1,1,0,-0.4270691509597626,1.4925710187140049,1.3573742196932794,2.264181332877687,1.4127134596011126
1,0,0,1,2,1,0,0,2,2,2,2,1,0,2,2.341541171383314,1.2884473788839388,1.253669923265361,1.9548065023378884,1.328164167066171
0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,-0.4270691509597626,-1.0793868431448292,-0.6397698115153408,-0.8833568366738965,-0.5661750701124435
1,0,0,1,0,0,0,0,0,2,0,0,0,1,3,-0.4270691509597626,-0.6711395634846968,-0.5076304660668641,-0.6556087344726667,-0.4862303831175314
1,0,0,1,2,1,0,2,0,2,2,2,1,1,1,-0.4270691509597626,0.18617972380158126,1.3339571204998786,0.6648692656391744,1.2485756905893344
0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,-0.4270691509597626,0.6760764593937402,-0.41730736917803224,0.13550342084777925,-0.3933861926362265
0,1,0,1,2,1,2,2,0,2,2,2,1,0,2,-0.4270691509597626,0.7169011873597534,1.4694417658331265,1.4772358419416152,1.584622427824017
1,1,1,1,0,0,2,2,2,2,2,2,2,1,3,-0.4270691509597626,0.5127775475296872,0.6598791937184093,0.7003524022316394,0.7041095207931931
0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,2.341541171383314,-1.201861027042869,0.4942868494222176,-0.9188842994832164,0.126032306363433
1,1,1,1,2,1,2,2,0,0,2,2,1,0,2,-0.4270691509597626,-0.1812428278925379,1.3874819186562233,0.2523694915861099,1.2347675345652138
1,1,1,1,0,2,1,1,1,1,1,1,2,0,2,-0.4270691509597626,1.6150452026120448,-1.4744221327658447,-0.37477998758751835,-1.4851694977082015
0,1,1,1,2,0,2,2,2,2,2,0,2,0,2,-0.4270691509597626,1.5333957466800183,0.5377757479242478,1.480449492663606,0.5219514905728475
0,0,0,1,2,1,0,2,0,0,2,0,0,1,2,2.341541171383314,0.4311280915976607,0.8572518869199315,0.6917974423786153,0.821784044440792
1,1,1,0,1,0,2,2,0,0,2,0,1,0,3,-0.4270691509597626,1.4517462907479917,-0.6631869107087418,0.312763962051111,-0.6877506533424469
1,0,0,1,0,0,0,2,0,2,0,0,1,1,3,-0.4270691509597626,1.002674283121846,-0.3336748720587433,0.3797187126106589,-0.31806433123486555
1,1,1,1,0,1,0,2,0,2,2,2,0,1,2,-0.4270691509597626,-0.9569126592467895,1.2335981239567317,-0.6078029095944988,1.2037845973589658
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-0.5894901075526703,-1.5145657313831034,-0.8726963815202579,-1.5754825164364223
1,1,0,1,2,1,0,2,2,0,0,2,0,1,2,-0.4270691509597626,0.0228808119375283,0.9609561833478496,0.3607914180135541,0.9688838385757432
0,0,0,1,0,1,0,2,2,0,0,0,0,0,2,-0.4270691509597626,-0.9569126592467895,0.5327577980970902,-0.7199260751293394,0.26920303408395674
1,1,0,1,2,1,0,2,0,0,0,0,0,1,0,-0.4270691509597626,-0.6303148355186835,0.5310851481547045,-0.41717801400937043,0.46824022944859595
1,0,0,0,1,0,2,0,2,2,2,0,1,1,0,-0.4270691509597626,1.4109215627819784,-0.5109757659516357,0.4624535963706036,-0.49837128840083245
1,0,0,1,0,0,0,0,0,0,2,2,1,1,0,-0.4270691509597626,-0.01794391602848494,0.007545716187955498,-0.1183971492979282,-0.05711653786776197
1,1,1,1,0,2,1,1,1,1,1,1,1,0,0,-0.4270691509597626,0.47195281956367396,-1.4727494828234589,-0.5993144390667573,-1.44696474589316
1,1,0,1,2,0,2,2,2,2,0,2,2,0,1,-0.4270691509597626,1.5742204746460315,0.5277398482699331,1.528853721469317,0.5355070924477536
0,1,0,1,2,1,0,0,0,0,0,0,0,1,1,-0.4270691509597626,-1.201861027042869,0.3521116043194264,-0.913698132111176,0.2557172752147978
1,0,0,1,2,1,0,0,2,2,2,2,1,1,1,-0.4270691509597626,1.2884473788839388,1.338975070327036,2.0442124817345175,1.432961675949666
0,1,1,1,2,1,0,2,2,0,0,0,1,0,0,-0.4270691509597626,-0.34454173975659086,0.6197355951011511,-0.10860105537296293,0.6700579796485662
0,0,0,1,2,2,1,1,1,1,1,1,2,1,1,-0.4270691509597626,0.4311280915976607,-1.3021391887001093,-0.4830910984728249,-1.2279267139908463
1,1,1,1,2,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-0.9977373872128027,-1.3456280872021396,-0.9193718878686221,-1.29904755167152
1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,1.1659731949858991,-1.4744221327658447,-0.4308969781260074,-1.4348753851413962
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.201861027042869,0.3738560535704412,-0.9005997350305097,0.5832549529547844
0,0,0,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-1.038562115178816,-1.4844580324201593,-0.9525278980761969,-1.5332702438117258
1,1,0,1,2,1,0,2,0,2,2,2,2,1,1,-0.4270691509597626,1.5742204746460315,1.3222485709031782,2.2549836428802648,1.3027278642926936
0,0,1,1,0,2,1,1,1,1,1,1,1,1,3,-0.4270691509597626,-1.1610362990768557,-1.479440082593002,-0.9722087383598377,-1.4422413714449025
1,1,1,1,2,1,2,0,2,0,0,0,0,1,2,-0.4270691509597626,-1.1202115711108425,0.6648971435455668,-0.8086449981647154,0.8708895633558887
0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,-0.4270691509597626,-0.38536646772260413,-0.2952039233838704,-0.4211895366347522,-0.22702309378710664
0,0,0,1,2,1,2,0,0,0,2,2,0,1,2,2.341541171383314,0.10453026786955479,1.1516382767798286,0.5658444971850001,1.2303496949669803
1,1,1,1,0,1,2,0,0,0,2,2,0,0,2,-0.4270691509597626,-1.2426857550088821,1.086404929026783,-0.9281484788059212,0.9149492002092372
1,0,0,1,0,1,0,0,2,0,2,0,0,1,2,-0.4270691509597626,-1.2835104829748953,0.6766056931422672,-0.9721644121429827,0.6746994822730541
0,0,1,1,0,2,1,1,1,1,1,1,1,0,0,-0.4270691509597626,-0.5894901075526703,-1.487803332304931,-0.8365261885665398,-1.4247375953784254
0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.038562115178816,0.30862270581739576,-0.7831574234730635,0.28184428359144664
0,1,1,1,2,1,0,0,2,0,2,2,1,1,1,-0.4270691509597626,0.9618495551558328,1.1767280259156152,1.435015120387183,1.1282702856481241
0,1,1,1,0,2,1,1,1,1,1,1,0,0,1,-0.4270691509597626,-0.9977373872128027,-1.4576956333419868,-0.947829319089562,-1.5658993145002906
0,1,0,1,2,0,0,0,0,2,2,2,0,1,1,-0.4270691509597626,-0.38536646772260413,0.301932106047853,-0.2816062797582102,0.2282477723365824
0,1,0,1,2,1,2,2,2,2,2,2,2,1,1,-0.4270691509597626,1.6150452026120448,1.7036127577671356,2.6747972427144115,1.692227699414534
0,0,1,1,2,1,0,2,2,0,2,2,1,1,1,-0.4270691509597626,-0.7936137473827365,1.3222485709031782,-0.43393332398057816,1.1761736073876525
0,1,0,1,0,0,0,2,2,2,2,2,2,1,1,-0.4270691509597626,1.5742204746460315,0.5377757479242478,1.519057627544352,0.5251566489244057
0,0,0,1,2,2,1,1,1,1,1,1,1,1,3,-0.4270691509597626,0.34947863566563425,-1.3305742377206675,-0.583246185456803,-1.366358632869819
1,1,0,1,0,0,0,2,0,0,0,0,0,1,3,-0.4270691509597626,0.308653907699621,-0.4842133668734634,-0.09732003318335351,-0.43552023504103615
1,1,0,0,1,0,0,0,2,0,0,0,1,1,1,2.341541171383314,1.4925710187140049,-1.1649818934244756,-0.06372076080722804,-1.1182156937439511
0,0,0,1,0,1,0,2,2,0,0,0,1,0,2,-0.4270691509597626,0.18617972380158126,0.5160312986732324,0.328477605926225,0.5665388031236307
0,1,0,0,1,0,0,2,2,0,2,0,1,0,0,2.341541171383314,1.3700968348159652,-0.6380971615729552,0.33209019259991135,-0.6215708056416105
0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,0.06370553990354154,-1.471076832881073,-0.6922221895949352,-1.4461289864613744
0,0,0,1,2,1,0,2,0,0,2,0,1,1,0,-0.4270691509597626,1.3700968348159652,0.8120903384755156,1.6498421303751671,0.8762301253987191
0,1,0,1,2,1,0,0,0,2,0,0,0,1,0,2.341541171383314,0.9618495551558328,0.4089817023605425,0.8855030100351693,0.39214182463604835
1,1,1,1,2,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-1.0793868431448292,-1.312175088354424,-0.9418231167057031,-1.2971770953900101
0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,-0.4270691509597626,-1.2835104829748953,-1.5229289810950322,-1.0013088997251758,-1.5116560823364984
1,1,0,1,2,2,1,1,1,1,1,1,2,1,2,-0.4270691509597626,1.5742204746460315,-1.342282787317368,-0.20472245662313163,-1.296170151789322
0,1,1,1,2,1,0,2,0,0,2,2,1,0,3,-0.4270691509597626,0.6760764593937402,1.1984724751666305,1.180737777398208,1.2068421736639388
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-0.875263203314763,-1.4811127325353877,-0.9143630253640017,-1.496087840155041
1,1,1,1,2,1,2,2,0,0,2,2,0,1,2,-0.4270691509597626,1.5333957466800183,1.3858092687138375,2.338649377194165,1.441669689082474
1,1,0,1,0,1,0,0,2,0,0,0,0,0,1,-0.4270691509597626,-1.2835104829748953,0.3588022040889691,-0.9763754027442121,0.35880019917357503
1,1,1,1,2,1,2,2,0,0,2,2,0,1,2,-0.4270691509597626,1.2067979229519123,1.367410119347594,1.8657551326760993,1.3325101286593208
0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,-0.4270691509597626,-1.2835104829748953,-0.4842133668734634,-0.9875456093916838,-0.47916421494293787
1,1,0,1,2,1,0,0,0,0,2,2,1,1,1,-0.4270691509597626,0.5944270034617136,1.0228442312161237,1.012830067951291,1.0815480438550373
0,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-1.038562115178816,-1.471076832881073,-0.9503559134502996,-1.5099934545307117
1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,-1.038562115178816,0.9860459324836363,-0.6989154483400473,1.1846511821336418
1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.2835104829748953,-1.4911486321897025,-1.0008878006650528,-1.4800661540265507
0,1,0,1,2,2,1,1,1,1,1,1,2,0,0,2.341541171383314,1.6150452026120448,-1.3489733870869112,-0.22134478794377416,-1.3253032157712357
0,1,1,1,0,1,0,0,0,0,2,2,1,0,0,-0.4270691509597626,0.9618495551558328,0.8120903384755156,1.19235124621423,0.8031968598345716
1,0,0,1,0,2,1,1,1,1,1,1,0,1,1,-0.4270691509597626,-1.1610362990768557,-1.4694041829386872,-0.9726520005283881,-1.450554510473836
0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,-0.4270691509597626,0.5536022754957004,-0.3219663224620428,0.08683323474093789,-0.35840683452699285
0,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-0.09959337196051142,-1.5028571817864027,-0.7441503526406225,-1.4825600957352307
1,1,0,0,1,0,0,0,0,0,2,2,0,0,2,-0.4270691509597626,-0.7527890194167233,-0.6113347624947826,-0.713809057203343,-0.5608704956844572
0,1,1,1,2,0,2,2,2,0,2,2,2,1,1,-0.4270691509597626,1.6150452026120448,0.6347894445826227,1.631757033898308,0.6054695078043237
0,0,0,0,1,0,0,2,0,0,0,2,0,1,2,-0.4270691509597626,0.34947863566563425,-0.812052755581076,-0.2660477776420888,-0.7859798729571431
1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,-0.4270691509597626,-0.14041809992652465,-0.524356965490722,-0.4230290746342366,-0.6289727134436526
1,0,0,0,1,0,2,0,2,0,0,0,1,0,3,-0.4270691509597626,-1.038562115178816,-0.9809903997620398,-0.8923993849123261,-0.8888832099403825
1,0,0,1,0,1,0,0,2,0,0,0,0,0,3,-0.4270691509597626,-1.038562115178816,0.3353851048955686,-0.7683967932603329,0.4400314433991551
1,0,0,1,0,2,1,1,1,1,1,1,1,1,3,-0.4270691509597626,-0.14041809992652465,-1.4995118819016313,-0.7561405942999125,-1.4906725727876038
1,1,1,1,2,0,2,0,0,2,0,0,1,1,3,-0.4270691509597626,-0.6303148355186835,-0.08445003064326212,-0.5236717500036201,-0.0016966297752419308
1,0,1,1,0,0,0,2,2,2,2,2,1,0,2,-0.4270691509597626,-0.6303148355186835,0.5427936977514048,-0.368840274528942,0.6815455967674705
0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,2.341541171383314,0.635251731427727,-1.161636593539704,-0.3941948705700288,-1.1847072519443949
1,1,1,1,2,1,0,0,2,0,0,0,0,1,2,-0.4270691509597626,0.308653907699621,0.5545022473481056,0.4495768303742127,0.5901548583487991
0,1,0,1,2,1,2,2,0,0,0,2,0,1,1,-0.4270691509597626,1.125148467019886,0.9860459324836363,1.417484101621012,0.8880146297554921
1,1,0,1,0,2,1,1,1,1,1,1,1,0,1,-0.4270691509597626,-0.38536646772260413,-1.5162383813254892,-0.7942611407952527,-1.4438497831265875
1,1,0,1,2,1,0,2,0,0,0,2,1,1,1,-0.4270691509597626,0.7577259153257666,0.8605971868047029,1.0356802327400676,0.8619570139679366
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.0793868431448292,0.17313806048414773,-0.8422885967576959,-0.05270018275864096
1,0,0,1,0,1,0,2,0,0,0,0,0,1,2,-0.4270691509597626,-1.2835104829748953,0.32534920524125355,-0.9768186649127626,0.3255476430578404
0,0,0,1,0,0,0,2,0,2,0,0,0,1,1,-0.4270691509597626,-1.2426857550088821,-0.3202936725196571,-0.9642300193259292,-0.4384298337011629
1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,-0.4270691509597626,-1.2835104829748953,0.12964916198211757,-0.9794117485987828,0.13102018978079288
1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,2.341541171383314,-0.5486653795866571,0.7886732392821146,-0.22263024823257055,0.9611089985014739
1,0,0,1,0,1,0,0,0,0,0,2,0,1,2,2.341541171383314,-0.9569126592467895,0.49930479924937465,-0.6912691759325518,0.5080672288486507
0,1,0,0,1,0,2,2,2,2,2,2,2,0,0,-0.4270691509597626,1.6150452026120448,0.029290165438970815,1.1709416834732425,0.1253395447776882
1,1,1,1,0,2,1,1,1,1,1,1,1,1,1,-0.4270691509597626,0.7985506432917798,-1.4643862331115298,-0.5347754673258094,-1.4615214592696988
1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.4270691509597626,-1.2835104829748953,-0.6799134101325996,-0.990138693077704,-0.6736916682199856
1,0,0,1,0,1,0,2,2,0,0,2,0,1,2,-0.4270691509597626,-0.34454173975659086,0.8338347877265305,-0.040294355199335906,0.8835671003750128
0,1,1,1,2,1,2,2,2,2,2,2,2,1,1,-0.4270691509597626,1.6150452026120448,1.74542900632678,2.7387821367446716,1.758894456016011
0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,-0.4270691509597626,0.5127775475296872,-1.2954485889305662,-0.4705024528859917,-1.2477785759158577
0,0,0,1,0,1,0,2,2,0,2,2,0,1,2,-0.4270691509597626,-0.71196429145071,1.225234874244803,-0.3638314120243218,1.0837059224965906
0,1,0,0,1,0,2,2,2,2,2,2,2,0,1,-0.4270691509597626,0.7985506432917798,0.0543799145747575,0.4663321403454202,-0.017273421050723884
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,-0.7936137473827365,-1.492821282132088,-0.9129002602077851,-1.5877532780628913
1,1,0,1,2,0,0,2,2,2,2,2,2,1,1,-0.4270691509597626,1.6150452026120448,0.6966774924508967,1.7506399475035432,0.7293352793354351
0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.4270691509597626,0.0228808119375283,0.19320985979277736,0.056757896604788756,0.2777344979762765
1,1,0,1,0,0,2,2,2,0,0,2,2,0,0,-0.4270691509597626,1.4517462907479917,0.21160900915902084,1.0919302019291217,0.17182792224929347
1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.4270691509597626,-1.2835104829748953,-0.676568110247828,-0.990094366860849,-0.670366412608412
0,0,0,1,0,0,2,2,2,2,0,2,2,1,1,-0.4270691509597626,1.6150452026120448,0.28018765679683766,1.3240887627074287,0.2849056300274983
0,0,0,1,2,1,2,2,2,0,2,2,1,0,0,-0.4270691509597626,0.7577259153257666,1.4326434671006396,1.5083528461738578,1.5572288416936937
0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.1202115711108425,-1.494493932074474,-0.9611936734713586,-1.4178838740901267
1,0,0,1,2,1,2,2,2,0,0,0,0,0,0,-0.4270691509597626,1.2067979229519123,0.8723057364014036,1.4664867343542662,0.8494094847682243
0,0,0,1,0,1,0,0,2,0,2,2,0,1,1,2.341541171383314,-0.9977373872128027,0.997754482080337,-0.6804535790199203,0.9413434166261017
0,1,0,0,1,0,2,0,2,0,0,0,1,0,1,-0.4270691509597626,-0.26289228382456437,-0.9776450998772682,-0.5759988490010028,-0.8952048497294177
0,1,0,1,2,1,2,0,0,0,2,2,0,1,2,-0.4270691509597626,1.002674283121846,1.1717100760884582,1.4268590964858547,1.0600791063090949
0,1,0,1,2,1,2,2,2,0,0,0,0,0,2,-0.4270691509597626,-0.6711395634846968,0.8723057364014036,-0.4003340516044527,0.7106538085731926
0,1,1,1,0,2,1,1,1,1,1,1,1,0,1,-0.4270691509597626,-0.71196429145071,-1.4811127325353877,-0.8608612816199603,-1.4020334890082935
0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,-0.4270691509597626,-1.038562115178816,0.3504389543770402,-0.764673391044509,0.4799345107380373
1,0,0,0,1,0,2,0,2,0,0,0,0,0,3,-0.4270691509597626,-0.5894901075526703,-1.0378604978031563,-0.7658258726827403,-1.1300830009084433
1,0,0,1,2,1,0,2,2,0,2,0,1,1,1,-0.4270691509597626,0.5536022754957004,1.012808331561809,0.9507512012457979,1.0504895104635903
0,1,0,1,0,0,0,2,0,0,0,0,0,0,3,-0.4270691509597626,-0.9569126592467895,-0.46079626768006243,-0.8029490792988419,-0.422819605969054
0,0,0,1,0,0,2,0,0,0,2,0,0,1,2,-0.4270691509597626,-0.9977373872128027,-0.15470132822346488,-0.7935740844339995,-0.11941312346583363
0,0,0,1,0,1,0,2,0,2,2,2,0,1,0,-0.4270691509597626,-0.46701592365463057,1.1549835766646004,-0.14257710059235615,0.9510915617969345
1,0,0,0,1,0,0,0,2,0,2,2,0,1,2,-0.4270691509597626,-1.2426857550088821,-0.5143210658364074,-0.969726470215955,-0.6445956816187177
1,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-0.4270691509597626,-1.2426857550088821,-1.5179110312678747,-0.9883434812950747,-1.3428993600491452
0,0,0,1,0,0,2,2,0,2,0,2,2,0,3,-0.4270691509597626,-1.201861027042869,0.2166269589861779,-0.9152052234842476,0.21803104495029832
1,1,0,1,0,1,0,0,2,0,0,0,0,0,2,-0.4270691509597626,-1.2835104829748953,0.3872372531095276,-0.9759986299009442,0.38706487187194977
1,1,1,1,2,1,2,2,0,0,2,2,0,1,1,2.341541171383314,1.5742204746460315,1.3540289198085076,2.33601196729129,1.3883414876441904
1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2.341541171383314,-1.2426857550088821,-0.6665322105935132,-0.9682415419513111,-0.5888976501248621
0,0,0,0,1,0,2,0,2,2,2,2,2,1,0,-0.4270691509597626,1.5333957466800183,-0.20989877632219556,0.8582423866693156,-0.14485726685081987
0,0,0,1,0,0,0,2,0,2,0,0,0,1,3,-0.4270691509597626,-0.22206755585855115,-0.28349537378716994,-0.37176580484137517,-0.37411076914026514
0,0,0,1,0,0,2,2,0,0,0,0,0,1,3,-0.4270691509597626,-0.22206755585855115,-0.26509622442092623,-0.27708500563899535,-0.11104610298023081
0,1,1,1,0,0,0,0,2,2,0,0,1,1,1,-0.4270691509597626,-0.5894901075526703,-0.34203812177067217,-0.5855289856248379,-0.37866760090427304
1,1,1,1,2,1,0,2,2,0,0,2,0,1,0,-0.4270691509597626,0.5127775475296872,1.0479339803519103,0.9656891363259487,1.1464424117016097
1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,-0.4270691509597626,-0.71196429145071,-0.43737916848666164,-0.6704580171191072,-0.4497911237073723
1,0,0,1,0,1,0,2,0,0,0,2,0,1,2,2.341541171383314,-1.1202115711108425,0.7000227923356681,-0.828702611291624,0.5699539305084903
1,0,0,1,0,1,0,0,0,2,2,2,0,1,2,-0.4270691509597626,-0.01794391602848494,1.0562972300638394,0.4013055802190668,1.161225943941397
1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,-0.4270691509597626,-0.9977373872128027,-0.6514783611120414,-0.815449072451965,-0.3245398290047718
0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,-0.38536646772260413,0.9659741331750071,0.028145323624856233,1.238547172931164
1,0,0,1,2,1,0,0,0,2,0,0,0,0,0,-0.4270691509597626,1.0434990110878593,0.5361030979818621,1.1211411788365977,0.6093696759042965
0,1,1,1,2,0,2,2,0,0,0,0,0,0,2,-0.4270691509597626,1.1659731949858991,-0.1613919279930081,0.6043639796320357,-0.16171132881182199
1,1,1,1,2,1,0,0,0,0,0,2,0,0,0,-0.4270691509597626,0.9210248271898196,0.6983501423932824,1.079496698101281,0.7029036957784908
1,1,0,1,2,1,0,0,0,0,2,0,0,1,2,-0.4270691509597626,-0.7527890194167233,0.7184219417019116,-0.4621026347919603,0.7878769321955366
0,0,1,1,0,2,1,1,1,1,1,1,1,0,1,-0.4270691509597626,-0.05876864399449818,-1.4894759822473165,-0.7485829743261271,-1.514713172172945
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,-0.05876864399449818,-1.477767432650616,-0.7267301494165891,-1.4618308813179222
0,0,0,1,2,0,2,2,2,2,0,2,1,0,1,-0.4270691509597626,1.0843237390538725,0.5093406989036893,1.1117218577549004,0.550678720014285
1,0,0,1,0,2,1,1,1,1,1,1,1,1,0,-0.4270691509597626,-0.6303148355186835,-1.5045298317287887,-0.8539463917905731,-1.4591366040007647
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.4270691509597626,-0.6303148355186835,-1.3222109880087387,-0.840094449023371,-1.3980105817291937
1,1,0,1,0,0,2,2,2,0,0,0,0,0,3,-0.4270691509597626,0.10453026786955479,-0.12124832937574931,-0.0654273201561475,-0.12269681338226252
0,1,0,1,2,1,0,0,2,0,2,2,0,1,2,-0.4270691509597626,-0.875263203314763,1.1666921262613006,-0.5412692580950736,1.0483372946280365
0,1,0,1,2,0,0,0,2,2,2,2,2,1,0,-0.4270691509597626,1.5742204746460315,0.5294124982123188,1.5000860067303918,0.5051114460828077
0,1,1,1,2,1,2,0,2,2,2,2,2,1,1,-0.4270691509597626,1.4109215627819784,1.4761323656026697,2.162297523436362,1.404890873098048
1,1,1,1,0,2,1,1,1,1,1,1,1,0,3,-0.4270691509597626,0.0228808119375283,-1.4727494828234589,-0.7038134953025299,-1.4512472720595804
1,0,0,1,0,2,1,1,1,1,1,1,2,0,3,-0.4270691509597626,1.2884473788839388,-1.5078751316135603,-0.4600636288166281,-1.5024336937262752
0,1,0,1,0,1,2,2,0,2,0,2,1,0,0,-0.4270691509597626,1.1659731949858991,0.9726647329445504,1.5880513840792319,1.0480275651560191
0,1,1,1,2,1,0,2,2,0,2,0,0,1,0,-0.4270691509597626,0.14535499583556802,1.094768178738712,0.52298104548617,1.047220478980715
1,0,0,1,0,2,1,1,1,1,1,1,1,0,1,-0.4270691509597626,0.7169011873597534,-1.487803332304931,-0.5713667593396504,-1.4890110916216832
1,1,0,1,2,1,0,0,0,0,2,2,0,1,2,-0.4270691509597626,-0.5894901075526703,1.0077903817346516,-0.25981994417395465,0.9787756343091615
1,0,0,1,2,1,0,2,0,0,2,2,0,1,1,2.341541171383314,-0.9569126592467895,1.165019476318915,-0.6022399693791903,1.2501534394981286
0,1,1,1,0,1,0,0,0,0,0,2,0,1,2,-0.4270691509597626,-0.42619119568861735,0.5193765985580043,-0.21604780502959606,0.5597514417002534
1,0,0,1,2,0,2,2,0,0,0,2,1,1,2,2.341541171383314,1.125148467019886,0.23837140823719322,0.9292973122879555,0.2776362517877528
1,1,1,1,2,0,0,2,2,2,2,2,2,1,2,-0.4270691509597626,1.5333957466800183,0.6515159440064805,1.6407995821367374,0.6937959502138048
0,1,1,1,0,2,1,1,1,1,1,1,2,0,0,-0.4270691509597626,1.002674283121846,-1.509547781555946,-0.49222229914496457,-1.465627544134192
0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,2.341541171383314,-1.2835104829748953,0.15473891111790425,-0.9790793019723699,0.1559596068675939
1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,-0.4270691509597626,-1.2835104829748953,-1.487803332304931,-1.0008434744481978,-1.4767408984149772
0,1,0,1,2,1,0,0,0,2,2,2,0,1,0,2.341541171383314,1.0434990110878593,1.1967998252242449,1.5388936095869852,1.149695046788333
0,1,0,1,2,0,2,2,2,0,2,2,2,1,1,-0.4270691509597626,1.6150452026120448,0.6030090956772932,1.614048710264717,0.5870189575706627
0,0,0,1,2,0,2,0,2,0,0,0,2,0,0,2.341541171383314,0.7985506432917798,-0.15971927805062217,0.3657781174097468,-0.16233769710561616
1,0,0,1,2,1,2,0,0,0,2,0,0,0,2,-0.4270691509597626,-1.1610362990768557,0.8706330864590179,-0.8466768922263453,0.9120396015491102
1,1,0,1,0,1,0,0,2,0,2,2,1,1,2,-0.4270691509597626,-0.05876864399449818,0.9760100328293216,0.2933269159601731,1.006635078725122
0,1,0,1,2,1,0,2,2,0,2,2,0,1,1,-0.4270691509597626,1.002674283121846,1.3339571204998786,1.614935234601818,1.307606467009204
1,1,1,1,0,2,1,1,1,1,1,1,2,0,1,-0.4270691509597626,0.7577259153257666,-1.5078751316135603,-0.5280600454722698,-1.4382070539749787
0,1,1,1,2,1,2,2,2,2,0,0,2,0,0,-0.4270691509597626,1.5333957466800183,0.9793553327140936,1.90646876285746,0.9785090860418844
1,0,0,1,2,2,1,1,1,1,1,1,2,0,0,-0.4270691509597626,0.06370553990354154,-1.288757989161023,-0.5752231402060395,-1.1879815692040754
0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,-0.4270691509597626,0.39030336363164747,-0.1664098778201654,0.11458144649219729,-0.13852344663829877
